ID,CUSTOMER_ID,DATA_USAGE,MINUTE_USAGE,SMS_USAGE,PAYMENT_STATUS
5123,5123,14582.08,582,5,PAID
5124,5124,0,0,4811,PAID
5125,5125,19985.61,262,234,LATE
5126,5126,959.52,122,372,PAID
5127,5127,2362.3,644,224,PAID
5128,5128,5552.62,436,131,PAID
5129,5129,0,0,1939,PAID
5130,5130,1950.04,551,160,PAID
5131,5131,6447.7,470,143,PAID
5132,5132,9975.76,148,419,PAID
5133,5133,9705.6,240,132,PAID
5134,5134,8146.02,454,437,LATE
5135,5135,0,0,7182,UNPAID
5136,5136,0,0,336,PAID
5137,5137,5553.27,273,148,LATE
5138,5138,9814.58,1,471,PAID
5139,5139,7344.44,303,317,PAID
5140,5140,13522.84,742,83,PAID
5141,5141,6091.67,408,267,LATE
5142,5142,14580.51,103,57,LATE
5143,5143,14916.48,562,919,PAID
5144,5144,2021.85,347,288,PAID
5145,5145,8410.75,54,698,PAID
5146,5146,12485.77,586,639,PAID
5147,5147,0,0,3051,PAID
5148,5148,0,0,503,PAID
5149,5149,18033.02,709,10,LATE
5150,5150,7359.76,479,269,PAID
5151,5151,2161.28,346,354,LATE
5152,5152,0,0,187,PAID
5153,5153,19586.01,633,546,PAID
5154,5154,0,0,9901,LATE
5155,5155,16612.4,63,86,PAID
5156,5156,4995.7,982,97,LATE
5157,5157,19850.74,62,168,UNPAID
5158,5158,3116.95,24,553,PAID
5159,5159,11426.85,816,941,PAID
5160,5160,2007.96,32,319,PAID
5161,5161,16533.24,664,95,PAID
5162,5162,2125.86,269,128,PAID
5163,5163,0,0,7990,LATE
5164,5164,172.31,165,28,LATE
5165,5165,8242.15,67,422,LATE
5166,5166,7763.32,397,51,UNPAID
5167,5167,17395.21,995,22,PAID
5168,5168,9780.48,922,870,LATE
5169,5169,4653.45,808,143,LATE
5170,5170,9495.25,884,108,PAID
5171,5171,0,0,1604,UNPAID
5172,5172,11659.19,282,8,UNPAID
5173,5173,6734.17,591,282,LATE
5174,5174,18427.63,313,219,PAID
5175,5175,12167.91,638,32,PAID
5176,5176,716.23,261,383,PAID
5177,5177,4206.44,933,543,PAID
5178,5178,3497.98,40,407,PAID
5179,5179,9426.14,98,419,PAID
5180,5180,2528.42,512,255,PAID
5181,5181,2526.78,253,598,PAID
5182,5182,13894.29,537,147,LATE
5183,5183,0,0,4257,UNPAID
5184,5184,4307.92,452,196,UNPAID
5185,5185,4339,250,278,UNPAID
5186,5186,19012.99,598,175,PAID
5187,5187,13273.07,672,937,PAID
5188,5188,11417.34,34,97,PAID
5189,5189,1868.71,85,565,UNPAID
5190,5190,11355.06,126,93,PAID
5191,5191,0,0,1249,UNPAID
5192,5192,3663.27,981,451,LATE
5193,5193,13078.14,110,740,LATE
5194,5194,0,0,7710,PAID
5195,5195,13880.36,8,149,PAID
5196,5196,1543.08,225,572,LATE
5197,5197,6432.8,142,261,PAID
5198,5198,2829.23,187,15,PAID
5199,5199,8522.02,197,398,PAID
5200,5200,2035.44,592,186,PAID
5201,5201,8298.52,124,298,PAID
5202,5202,4014.91,210,151,LATE
5203,5203,7222.25,370,506,UNPAID
5204,5204,0,0,8301,LATE
5205,5205,11923.15,948,395,PAID
5206,5206,5395.13,28,539,LATE
5207,5207,2394.29,804,52,LATE
5208,5208,15381.97,640,97,PAID
5209,5209,7827.93,354,461,PAID
5210,5210,229.13,244,888,PAID
5211,5211,10900.98,40,192,PAID
5212,5212,12064.01,784,89,PAID
5213,5213,12689.36,309,372,PAID
5214,5214,0,0,496,PAID
5215,5215,0,0,7759,PAID
5216,5216,19778.03,940,563,PAID
5217,5217,12396.86,750,510,UNPAID
5218,5218,8322.88,527,329,PAID
5219,5219,18922.04,683,616,PAID
5220,5220,15415.1,508,381,PAID
5221,5221,1258.4,477,455,UNPAID
5222,5222,3294.57,325,865,PAID
5223,5223,6394.19,108,374,UNPAID
5224,5224,5303.96,892,156,PAID
5225,5225,13823.21,308,46,UNPAID
5226,5226,91.96,289,54,PAID
5227,5227,14116.83,5,79,PAID
5228,5228,0,0,6878,PAID
5229,5229,2028.81,835,158,PAID
5230,5230,0,0,9744,PAID
5231,5231,1762.1,196,183,PAID
5232,5232,18585.36,847,79,UNPAID
5233,5233,0,0,2552,PAID
5234,5234,7846.45,42,135,PAID
5235,5235,8573.39,379,233,UNPAID
5236,5236,0,0,8682,PAID
5237,5237,5779.88,472,252,PAID
5238,5238,0,0,1281,PAID
5239,5239,6141.27,618,897,LATE
5240,5240,19413.96,21,549,PAID
5241,5241,19844.65,97,50,PAID
5242,5242,0,0,5469,PAID
5243,5243,8402.51,378,121,PAID
5244,5244,0,0,643,PAID
5245,5245,2773.08,289,8,PAID
5246,5246,18484.66,204,31,PAID
5247,5247,5398.24,445,166,PAID
5248,5248,0,0,8445,PAID
5249,5249,1459.12,597,455,PAID
5250,5250,946.16,545,534,LATE
5251,5251,4460,559,599,PAID
5252,5252,13565.42,115,296,PAID
5253,5253,3972.88,660,167,UNPAID
5254,5254,4018.54,417,148,PAID
5255,5255,5249.9,843,155,UNPAID
5256,5256,2260.53,54,745,LATE
5257,5257,11677.41,560,415,PAID
5258,5258,0,0,3501,PAID
5259,5259,10786.55,918,958,LATE
5260,5260,15800.87,304,178,PAID
5261,5261,0,0,4001,PAID
5262,5262,2260.8,200,551,PAID
5263,5263,15769.39,457,180,UNPAID
5264,5264,8485.8,536,147,UNPAID
5265,5265,2071.37,419,238,LATE
5266,5266,0,0,9295,PAID
5267,5267,6642.81,315,10,PAID
5268,5268,9431.62,533,583,PAID
5269,5269,9488.83,187,540,PAID
5270,5270,0,0,8992,UNPAID
5271,5271,0,0,1161,PAID
5272,5272,5206.53,588,176,UNPAID
5273,5273,5747.78,685,31,PAID
5274,5274,4463.84,582,279,PAID
5275,5275,8868.54,121,28,LATE
5276,5276,19115.78,375,228,PAID
5277,5277,0,0,7268,PAID
5278,5278,14504.84,899,45,PAID
5279,5279,8200.18,564,60,LATE
5280,5280,116.33,128,36,PAID
5281,5281,0,0,6742,PAID
5282,5282,0,0,1407,PAID
5283,5283,7097.36,379,194,PAID
5284,5284,12928.36,665,236,PAID
5285,5285,2240.49,949,247,UNPAID
5286,5286,7827.42,104,136,PAID
5287,5287,8287.68,958,100,PAID
5288,5288,10535.06,657,838,PAID
5289,5289,0,0,4941,PAID
5290,5290,8471.85,66,332,UNPAID
5291,5291,1204.51,35,624,PAID
5292,5292,6760.96,623,151,PAID
5293,5293,3950.1,258,76,PAID
5294,5294,14325.71,958,241,PAID
5295,5295,0,0,4559,UNPAID
5296,5296,14097.4,827,217,PAID
5297,5297,10999.07,20,369,LATE
5298,5298,18034.26,758,994,PAID
5299,5299,9410.21,786,762,UNPAID
5300,5300,10097.25,410,90,PAID
5301,5301,9890.06,69,204,PAID
5302,5302,13165.53,450,182,PAID
5303,5303,0,0,6132,PAID
5304,5304,3371.07,30,107,PAID
5305,5305,14884.08,363,827,PAID
5306,5306,738.4,102,236,PAID
5307,5307,10132.16,106,390,PAID
5308,5308,4967.44,913,199,PAID
5309,5309,10358.36,470,66,PAID
5310,5310,5123.36,850,472,PAID
5311,5311,0,0,1364,PAID
5312,5312,0,0,17,PAID
5313,5313,15536.78,488,696,PAID
5314,5314,19496.42,726,586,LATE
5315,5315,7573.76,41,356,PAID
5316,5316,9015.5,650,298,UNPAID
5317,5317,0,0,5890,PAID
5318,5318,0,0,3462,PAID
5319,5319,0,0,6841,PAID
5320,5320,0,0,3482,PAID
5321,5321,1426.33,596,194,PAID
5322,5322,6908.59,641,567,PAID
5323,5323,2263.96,760,117,PAID
5324,5324,170.86,646,198,LATE
5325,5325,6194.8,227,294,LATE
5326,5326,14546.53,971,400,PAID
5327,5327,0,0,1184,PAID
5328,5328,366.83,147,160,LATE
5329,5329,5514.7,942,20,PAID
5330,5330,0,0,9607,PAID
5331,5331,0,0,7904,PAID
5332,5332,0,0,141,PAID
5333,5333,10217.79,773,63,PAID
5334,5334,0,0,304,LATE
5335,5335,3176.75,510,415,PAID
5336,5336,5621.23,107,86,PAID
5337,5337,0,0,1882,PAID
5338,5338,0,0,6393,LATE
5339,5339,0,0,7957,UNPAID
5340,5340,19350.38,531,845,PAID
5341,5341,0,0,695,LATE
5342,5342,0,0,2502,PAID
5343,5343,0,0,6179,UNPAID
5344,5344,10014.45,988,236,PAID
5345,5345,1658.69,938,295,PAID
5346,5346,7971.81,950,961,UNPAID
5347,5347,8777.27,520,288,PAID
5348,5348,20091.37,529,402,PAID
5349,5349,6017.19,364,81,PAID
5350,5350,16457.39,579,663,LATE
5351,5351,17531.25,425,210,PAID
5352,5352,9591.76,698,40,PAID
5353,5353,11413.59,98,103,UNPAID
5354,5354,4575.76,86,498,PAID
5355,5355,19571.41,245,47,LATE
5356,5356,6244.07,297,27,PAID
5357,5357,13886.37,79,628,PAID
5358,5358,5837.48,404,182,PAID
5359,5359,19333.04,352,576,PAID
5360,5360,4055.2,316,571,UNPAID
5361,5361,2294.03,274,76,PAID
5362,5362,9413.81,297,241,PAID
5363,5363,0,0,6501,PAID
5364,5364,4568.65,74,151,LATE
5365,5365,0,0,4277,PAID
5366,5366,0,0,981,UNPAID
5367,5367,20159.21,755,883,UNPAID
5368,5368,6940.92,74,374,UNPAID
5369,5369,741.63,168,429,PAID
5370,5370,11939.39,247,655,LATE
5371,5371,18707.53,614,82,UNPAID
5372,5372,0,0,1675,PAID
5373,5373,9675.53,423,61,PAID
5374,5374,14980.99,567,2,LATE
5375,5375,16410.01,591,184,UNPAID
5376,5376,12960.66,239,65,PAID
5377,5377,1806.88,498,36,PAID
5378,5378,0,0,4838,PAID
5379,5379,14479.13,266,45,PAID
5380,5380,13822.86,105,663,PAID
5381,5381,1768.6,544,238,PAID
5382,5382,2891.78,171,304,LATE
5383,5383,15788.09,815,145,PAID
5384,5384,5162.14,504,204,UNPAID
5385,5385,3141.38,529,588,PAID
5386,5386,0,0,5517,UNPAID
5387,5387,13138.56,445,921,UNPAID
5388,5388,669.8,676,747,PAID
5389,5389,5319.73,589,41,PAID
5390,5390,7188.48,322,506,PAID
5391,5391,3507.14,255,389,UNPAID
5392,5392,0,0,1211,PAID
5393,5393,4498.91,739,578,PAID
5394,5394,0,0,3924,UNPAID
5395,5395,9717.67,11,306,PAID
5396,5396,17785.86,908,607,PAID
5397,5397,0,0,6120,PAID
5398,5398,5944.91,404,456,PAID
5399,5399,2601.57,984,15,PAID
5400,5400,0,0,3482,PAID
5401,5401,5191.73,344,180,PAID
5402,5402,2266.03,330,750,LATE
5403,5403,0,0,7960,UNPAID
5404,5404,12370.97,95,49,PAID
5405,5405,3114.32,548,257,PAID
5406,5406,9432.42,577,437,LATE
5407,5407,3638.53,247,328,PAID
5408,5408,3257.9,423,191,LATE
5409,5409,7346.3,367,211,PAID
5410,5410,18791.04,525,794,PAID
5411,5411,3516.39,316,309,LATE
5412,5412,2608.16,345,316,PAID
5413,5413,6779.93,941,222,PAID
5414,5414,0,0,7734,PAID
5415,5415,0,0,5060,PAID
5416,5416,1678.94,964,136,LATE
5417,5417,10338.61,801,687,PAID
5418,5418,3347.55,699,876,PAID
5419,5419,4853.29,553,131,PAID
5420,5420,0,0,9391,PAID
5421,5421,7129.91,524,143,PAID
5422,5422,3434.37,301,563,PAID
5423,5423,2474.42,318,517,PAID
5424,5424,1214.39,443,201,PAID
5425,5425,9385.54,441,510,PAID
5426,5426,0,0,7761,PAID
5427,5427,0,0,5107,PAID
5428,5428,6450.9,304,164,UNPAID
5429,5429,7915.26,227,169,UNPAID
5430,5430,13744.05,72,153,PAID
5431,5431,10919.87,338,168,PAID
5432,5432,13386.71,362,178,PAID
5433,5433,156.72,589,267,LATE
5434,5434,2562.74,75,221,PAID
5435,5435,0,0,8460,PAID
5436,5436,214.13,24,353,PAID
5437,5437,0,0,8791,PAID
5438,5438,20340.75,632,514,PAID
5439,5439,9620.96,25,190,LATE
5440,5440,18205.65,108,783,PAID
5441,5441,4736.19,924,728,PAID
5442,5442,0,0,2942,UNPAID
5443,5443,13921.77,991,348,PAID
5444,5444,6349.54,261,800,UNPAID
5445,5445,16419.53,224,139,PAID
5446,5446,0,0,7146,PAID
5447,5447,11757.3,433,552,PAID
5448,5448,9679.14,72,150,PAID
5449,5449,19534.77,103,32,LATE
5450,5450,12175.82,394,224,PAID
5451,5451,3306.85,517,299,PAID
5452,5452,15273.24,402,64,PAID
5453,5453,0,0,6463,PAID
5454,5454,0,0,6171,LATE
5455,5455,13811.34,704,193,PAID
5456,5456,0,0,8136,PAID
5457,5457,20393.87,485,214,PAID
5458,5458,6337.3,539,75,PAID
5459,5459,6036.92,660,124,PAID
5460,5460,14719.93,75,67,PAID
5461,5461,7498.87,93,135,PAID
5462,5462,9697.75,480,313,PAID
5463,5463,2406.34,187,561,PAID
5464,5464,11487.15,125,886,LATE
5465,5465,0,0,546,PAID
5466,5466,3456.71,145,276,LATE
5467,5467,0,0,1092,LATE
5468,5468,0,0,1584,PAID
5469,5469,0,0,7817,PAID
5470,5470,3114.09,550,123,PAID
5471,5471,6823.6,852,721,PAID
5472,5472,6763.46,184,232,UNPAID
5473,5473,9492.87,810,216,PAID
5474,5474,5850.44,247,11,PAID
5475,5475,1174.53,20,248,LATE
5476,5476,3039.01,426,211,PAID
5477,5477,0,0,3608,PAID
5478,5478,0,0,3095,PAID
5479,5479,9768.25,190,401,UNPAID
5480,5480,0,0,6497,LATE
5481,5481,18070.75,870,35,PAID
5482,5482,1436.07,718,984,UNPAID
5483,5483,17342.17,129,781,PAID
5484,5484,18954.38,314,27,LATE
5485,5485,7791.27,605,160,LATE
5486,5486,14142.58,938,69,PAID
5487,5487,9380.65,259,478,PAID
5488,5488,3782.11,252,865,LATE
5489,5489,6629.68,624,124,PAID
5490,5490,0,0,677,PAID
5491,5491,0,0,515,LATE
5492,5492,398.2,348,356,PAID
5493,5493,4045.67,224,430,PAID
5494,5494,8011.7,577,810,PAID
5495,5495,18631.08,50,162,LATE
5496,5496,9598.79,182,9,UNPAID
5497,5497,8190.21,107,330,LATE
5498,5498,6771.23,861,825,UNPAID
5499,5499,0,0,6318,UNPAID
5500,5500,10320.79,332,169,PAID
5501,5501,0,0,8273,UNPAID
5502,5502,19851.99,434,147,PAID
5503,5503,10024.16,366,481,PAID
5504,5504,277.16,370,53,LATE
5505,5505,0,0,8348,PAID
5506,5506,5778.42,529,190,PAID
5507,5507,1906.58,578,248,PAID
5508,5508,4310.55,266,292,PAID
5509,5509,5936.61,482,24,UNPAID
5510,5510,19610.25,297,565,LATE
5511,5511,3156.45,13,553,PAID
5512,5512,7135.48,193,314,LATE
5513,5513,0,0,6871,PAID
5514,5514,8094.85,50,218,PAID
5515,5515,0,0,6877,PAID
5516,5516,16914.39,250,677,PAID
5517,5517,0,0,4674,PAID
5518,5518,10379.74,793,224,PAID
5519,5519,116.66,198,144,PAID
5520,5520,1932.14,581,145,PAID
5521,5521,12263.67,147,921,UNPAID
5522,5522,16554,392,247,LATE
5523,5523,11752.19,402,20,UNPAID
5524,5524,13598.04,50,340,PAID
5525,5525,9628.26,492,504,PAID
5526,5526,6057.08,339,516,LATE
5527,5527,0,0,9840,PAID
5528,5528,8245.66,262,49,UNPAID
5529,5529,9305.65,449,127,LATE
5530,5530,0,0,7263,PAID
5531,5531,4513.89,336,29,PAID
5532,5532,5108.63,307,221,PAID
5533,5533,1393.95,558,337,LATE
5534,5534,127.75,41,500,PAID
5535,5535,5232.98,522,227,UNPAID
5536,5536,0,0,3437,PAID
5537,5537,4704.43,295,349,PAID
5538,5538,4666.1,232,405,PAID
5539,5539,0,0,240,PAID
5540,5540,1379.2,286,264,UNPAID
5541,5541,1973.51,284,38,PAID
5542,5542,0,0,2869,PAID
5543,5543,0,0,2292,PAID
5544,5544,0,0,5564,PAID
5545,5545,19920.58,789,184,UNPAID
5546,5546,8470.47,458,454,PAID
5547,5547,0,0,4156,PAID
5548,5548,16085.65,807,858,PAID
5549,5549,3840.69,22,230,UNPAID
5550,5550,765.22,953,106,PAID
5551,5551,9391.4,781,222,LATE
5552,5552,14490.78,831,554,PAID
5553,5553,6760.62,211,858,PAID
5554,5554,2111.12,840,743,PAID
5555,5555,0,0,5888,PAID
5556,5556,0,0,4557,UNPAID
5557,5557,3377.13,323,426,PAID
5558,5558,7435.68,530,276,PAID
5559,5559,15959.12,263,192,PAID
5560,5560,19032.37,452,120,LATE
5561,5561,17961.99,589,824,PAID
5562,5562,3159.78,631,805,PAID
5563,5563,1867.43,134,227,PAID
5564,5564,10151.56,116,340,PAID
5565,5565,1225.35,60,497,PAID
5566,5566,9162.89,344,304,UNPAID
5567,5567,6926.68,516,389,PAID
5568,5568,16036.86,390,581,UNPAID
5569,5569,14986.09,634,957,PAID
5570,5570,8170.71,531,248,PAID
5571,5571,0,0,548,PAID
5572,5572,2222.8,902,122,PAID
5573,5573,4249.36,626,52,PAID
5574,5574,1933.93,284,448,PAID
5575,5575,10981.62,837,606,PAID
5576,5576,1809.01,133,27,PAID
5577,5577,0,0,7037,PAID
5578,5578,0,0,1789,UNPAID
5579,5579,0,0,1314,LATE
5580,5580,1231.25,77,118,PAID
5581,5581,13337.73,774,220,PAID
5582,5582,0,0,650,PAID
5583,5583,13121.2,886,422,PAID
5584,5584,6590.01,105,65,UNPAID
5585,5585,5341.6,2,194,PAID
5586,5586,0,0,9021,PAID
5587,5587,6617.32,381,246,PAID
5588,5588,3086.73,102,215,LATE
5589,5589,9137.8,741,102,PAID
5590,5590,6174.45,542,230,PAID
5591,5591,0,0,2986,UNPAID
5592,5592,4851.1,43,181,LATE
5593,5593,0,0,9511,PAID
5594,5594,7998.24,188,138,LATE
5595,5595,16509.49,715,741,LATE
5596,5596,4994.83,124,180,UNPAID
5597,5597,3562.07,429,65,PAID
5598,5598,2618.32,424,364,PAID
5599,5599,4795.61,587,386,PAID
5600,5600,5593.74,151,41,UNPAID
5601,5601,633.15,338,290,PAID
5602,5602,0,0,4220,PAID
5603,5603,0,0,2980,PAID
5604,5604,0,0,1734,UNPAID
5605,5605,8064.17,571,657,PAID
5606,5606,7105.22,92,182,UNPAID
5607,5607,0,0,2039,PAID
5608,5608,4012.53,444,658,LATE
5609,5609,5292.94,410,25,UNPAID
5610,5610,0,0,2464,PAID
5611,5611,17335.3,513,410,PAID
5612,5612,12830.52,163,155,UNPAID
5613,5613,2920.45,337,349,PAID
5614,5614,0,0,3578,LATE
5615,5615,3464.16,686,61,PAID
5616,5616,19298.16,649,162,PAID
5617,5617,0,0,6891,UNPAID
5618,5618,0,0,8597,PAID
5619,5619,9601.12,273,30,PAID
5620,5620,11714.47,658,310,PAID
5621,5621,11193.83,862,24,PAID
5622,5622,0,0,9577,PAID
5623,5623,20476.27,961,975,PAID
5624,5624,16097.95,309,117,UNPAID
5625,5625,1522.2,479,277,LATE
5626,5626,12881.96,895,227,PAID
5627,5627,6218.7,328,360,LATE
5628,5628,0,0,6288,PAID
5629,5629,1223.59,330,20,PAID
5630,5630,0,0,8228,PAID
5631,5631,1191.43,727,175,PAID
5632,5632,9011.89,276,131,PAID
5633,5633,5603.5,711,41,PAID
5634,5634,20184.73,28,398,UNPAID
5635,5635,11949.92,81,881,PAID
5636,5636,0,0,9191,PAID
5637,5637,0,0,8226,PAID
5638,5638,0,0,2102,PAID
5639,5639,17550.99,292,337,PAID
5640,5640,5395.66,901,185,PAID
5641,5641,5262.87,473,385,PAID
5642,5642,13003.53,645,809,PAID
5643,5643,7973.61,254,415,LATE
5644,5644,0,0,7519,PAID
5645,5645,4795.19,806,959,PAID
5646,5646,8109.24,295,563,PAID
5647,5647,17200.24,42,325,LATE
5648,5648,19709.36,265,1,PAID
5649,5649,0,0,4978,PAID
5650,5650,0,0,9860,LATE
5651,5651,16452.12,335,46,PAID
5652,5652,17060.74,542,184,PAID
5653,5653,5476.54,388,464,PAID
5654,5654,3918.23,473,419,LATE
5655,5655,0,0,6066,PAID
5656,5656,0,0,2264,PAID
5657,5657,0,0,5592,PAID
5658,5658,0,0,2639,LATE
5659,5659,2527.79,884,350,PAID
5660,5660,0,0,3822,PAID
5661,5661,12265.73,565,201,PAID
5662,5662,14222.38,864,548,LATE
5663,5663,9716.51,730,181,PAID
5664,5664,10939.46,412,669,PAID
5665,5665,10255.71,289,856,PAID
5666,5666,1040.93,671,211,PAID
5667,5667,0,0,1698,LATE
5668,5668,16808.48,133,244,PAID
5669,5669,18715.98,195,154,LATE
5670,5670,8240.65,315,241,PAID
5671,5671,7102.65,704,519,PAID
5672,5672,5928.63,479,191,PAID
5673,5673,14353.46,205,75,PAID
5674,5674,6608.05,571,677,PAID
5675,5675,17143.25,497,194,PAID
5676,5676,0,0,6743,PAID
5677,5677,6507.68,303,438,UNPAID
5678,5678,9835.06,669,68,LATE
5679,5679,0,0,8030,PAID
5680,5680,2206.19,216,387,PAID
5681,5681,6866.64,468,749,PAID
5682,5682,0,0,4738,LATE
5683,5683,1936,966,169,PAID
5684,5684,0,0,5894,PAID
5685,5685,555.43,494,177,UNPAID
5686,5686,7787.21,239,179,PAID
5687,5687,1222.07,165,299,PAID
5688,5688,2095.11,347,349,PAID
5689,5689,13872.71,621,725,PAID
5690,5690,0,0,8142,PAID
5691,5691,6633.54,585,931,PAID
5692,5692,0,0,4492,UNPAID
5693,5693,17617.26,633,100,PAID
5694,5694,4092.99,676,187,LATE
5695,5695,11141.07,350,177,PAID
5696,5696,11016.33,359,77,PAID
5697,5697,3948.32,838,33,PAID
5698,5698,5029.17,72,518,PAID
5699,5699,0,0,2580,LATE
5700,5700,182.03,398,248,PAID
5701,5701,20043.39,392,514,PAID
5702,5702,11143.05,789,422,LATE
5703,5703,8230.19,477,591,PAID
5704,5704,12761.37,185,136,LATE
5705,5705,9558.83,760,953,LATE
5706,5706,6031.64,408,194,UNPAID
5707,5707,0,0,1940,LATE
5708,5708,864.79,361,346,PAID
5709,5709,0,0,5875,PAID
5710,5710,6736.68,48,969,PAID
5711,5711,6346.21,579,333,PAID
5712,5712,6043.67,526,241,PAID
5713,5713,16684.6,588,240,LATE
5714,5714,7078.17,160,123,PAID
5715,5715,9580.66,640,104,LATE
5716,5716,9498.93,990,13,PAID
5717,5717,0,0,6373,PAID
5718,5718,0,0,5099,PAID
5719,5719,0,0,5163,PAID
5720,5720,16120.72,817,211,LATE
5721,5721,10482.41,209,158,PAID
5722,5722,2087.59,448,495,LATE
5723,5723,0,0,1955,UNPAID
5724,5724,8319.27,505,114,UNPAID
5725,5725,0,0,9484,PAID
5726,5726,13097.61,431,124,LATE
5727,5727,7771.09,551,437,PAID
5728,5728,5310.55,391,859,UNPAID
5729,5729,0,0,5448,LATE
5730,5730,19991.12,792,132,PAID
5731,5731,16294.48,838,899,UNPAID
5732,5732,561.1,681,607,LATE
5733,5733,11562.31,184,144,PAID
5734,5734,19042.83,891,818,PAID
5735,5735,15062.87,158,932,LATE
5736,5736,0,0,4197,PAID
5737,5737,10430.79,540,976,PAID
5738,5738,0,0,9982,PAID
5739,5739,14345.99,581,593,PAID
5740,5740,0,0,9528,UNPAID
5741,5741,0,0,8056,PAID
5742,5742,12342.39,996,141,UNPAID
5743,5743,17937.11,801,222,PAID
5744,5744,0,0,6931,PAID
5745,5745,5376.26,188,147,PAID
5746,5746,12943.91,332,714,PAID
5747,5747,0,0,2286,PAID
5748,5748,13300.98,877,244,PAID
5749,5749,0,0,3846,PAID
5750,5750,13631.95,696,333,PAID
5751,5751,4332.14,570,574,UNPAID
5752,5752,7911.72,826,986,PAID
5753,5753,0,0,4475,PAID
5754,5754,7870.15,409,118,PAID
5755,5755,0,0,2897,PAID
5756,5756,0,0,653,PAID
5757,5757,0,0,8454,PAID
5758,5758,0,0,9760,PAID
5759,5759,0,0,5897,PAID
5760,5760,12530.31,121,172,PAID
5761,5761,873.47,962,923,PAID
5762,5762,0,0,9602,PAID
5763,5763,134.66,591,145,PAID
5764,5764,10256.47,677,936,UNPAID
5765,5765,19941.7,118,56,LATE
5766,5766,0,0,2359,PAID
5767,5767,9265.86,539,873,PAID
5768,5768,2929.35,293,51,PAID
5769,5769,6259.68,390,93,PAID
5770,5770,13494.07,242,837,PAID
5771,5771,0,0,4562,PAID
5772,5772,2082.11,26,323,PAID
5773,5773,375.89,736,803,LATE
5774,5774,4072.27,66,469,PAID
5775,5775,0,0,5119,PAID
5776,5776,4505.64,826,418,PAID
5777,5777,9957.59,819,206,PAID
5778,5778,6631.55,841,376,PAID
5779,5779,1107.71,368,461,PAID
5780,5780,10932.91,436,365,PAID
5781,5781,8517.02,224,143,PAID
5782,5782,6073,888,245,PAID
5783,5783,9011.72,187,203,PAID
5784,5784,5241.86,192,716,PAID
5785,5785,681.85,570,524,LATE
5786,5786,5144.52,450,80,PAID
5787,5787,12773.74,181,180,UNPAID
5788,5788,8553.28,290,143,PAID
5789,5789,0,0,8394,PAID
5790,5790,7504.73,565,562,LATE
5791,5791,10177.56,527,224,PAID
5792,5792,8427.46,484,241,LATE
5793,5793,15725.11,341,151,PAID
5794,5794,0,0,9162,PAID
5795,5795,8255.92,398,330,PAID
5796,5796,10852.31,826,211,UNPAID
5797,5797,0,0,1334,LATE
5798,5798,7904.08,281,381,LATE
5799,5799,0,0,3043,PAID
5800,5800,0,0,5284,UNPAID
5801,5801,0,0,4226,PAID
5802,5802,15582.62,200,104,PAID
5803,5803,0,0,5750,PAID
5804,5804,10980.76,946,789,PAID
5805,5805,18558.82,395,28,PAID
5806,5806,17751.73,397,27,PAID
5807,5807,683.06,992,238,LATE
5808,5808,1586.5,30,443,PAID
5809,5809,8121.44,526,544,LATE
5810,5810,17192.88,685,134,PAID
5811,5811,19230.12,744,697,PAID
5812,5812,9166.88,854,44,PAID
5813,5813,0,0,2738,PAID
5814,5814,3412.37,872,677,PAID
5815,5815,18835.27,93,199,PAID
5816,5816,0,0,8185,LATE
5817,5817,5375.35,963,24,PAID
5818,5818,13713.61,985,442,PAID
5819,5819,227.9,310,93,UNPAID
5820,5820,5049.99,119,540,PAID
5821,5821,4146.59,191,986,PAID
5822,5822,399.77,217,426,PAID
5823,5823,4884.03,973,484,PAID
5824,5824,3332.82,925,29,LATE
5825,5825,0,0,1769,UNPAID
5826,5826,5649.05,61,220,PAID
5827,5827,19244.92,731,43,LATE
5828,5828,17267.29,365,29,PAID
5829,5829,2832.12,129,474,PAID
5830,5830,9348.53,118,839,PAID
5831,5831,9979.32,335,77,PAID
5832,5832,0,0,2372,PAID
5833,5833,15494.01,552,277,LATE
5834,5834,0,0,8501,PAID
5835,5835,7035.67,199,164,PAID
5836,5836,0,0,8008,PAID
5837,5837,18418.52,394,41,PAID
5838,5838,8965.1,520,71,PAID
5839,5839,0,0,2320,PAID
5840,5840,14724.86,784,69,UNPAID
5841,5841,10187.14,284,42,LATE
5842,5842,4366.84,350,363,PAID
5843,5843,18053.98,483,168,PAID
5844,5844,0,0,1086,PAID
5845,5845,0,0,5200,PAID
5846,5846,9518.95,108,586,PAID
5847,5847,0,0,8967,PAID
5848,5848,0,0,1030,UNPAID
5849,5849,6687.19,156,532,PAID
5850,5850,0,0,925,PAID
5851,5851,16815.2,920,80,PAID
5852,5852,16968.12,376,131,PAID
5853,5853,9093.92,325,461,PAID
5854,5854,1827.48,131,594,PAID
5855,5855,10669.41,589,971,LATE
5856,5856,9838.49,784,552,LATE
5857,5857,8785.99,517,477,PAID
5858,5858,531.79,549,168,UNPAID
5859,5859,9896.02,62,26,PAID
5860,5860,0,0,3272,PAID
5861,5861,7328.36,568,596,PAID
5862,5862,14676.1,572,126,PAID
5863,5863,1969.25,268,533,PAID
5864,5864,0,0,6813,PAID
5865,5865,7207.66,764,857,PAID
5866,5866,17708.44,959,230,UNPAID
5867,5867,3226.63,341,489,LATE
5868,5868,5904.75,238,79,PAID
